ticker,n,spec,window,dep,shock,cov_type,alpha,r2,beta,se,ci_low,ci_high,t,p,sample,dep_mode
XLI,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.049843674169304776,0.013469015945472451,-0.39876379009493607,0.2635400690581322,-0.915292833932074,0.11776525374220179,-1.513104976863977,0.1302529956458475,ex_covid,auto
XLE,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,-0.18153167239488432,0.005701269626648631,0.6566969108801252,0.9849038591314604,-1.2736791812520483,2.5870730030122986,0.6667624507626915,0.5049238809708962,ex_covid,auto
XLV,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.011288275042415682,0.019524402530217144,0.7168174257153795,0.470644742739861,-0.20562931956786729,1.6392641709986264,1.52305414385896,0.12774516002008568,ex_covid,auto
XLU,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,-0.17657024496731938,0.03473336564388152,1.251878603608152,0.8028704336851348,-0.32171853066676626,2.82547573788307,1.5592535869855018,0.11893637219228381,ex_covid,auto
XLP,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,-0.22764932322202455,0.08863019848877252,1.8719606517941694,0.7757824047770179,0.3514550785913402,3.3924662249969986,2.412997046938986,0.01582194776210714,ex_covid,auto
XLK,201,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.42562146439587967,0.11954491026798819,-4.091147522999007,1.3970748140664764,-6.829363842277293,-1.3529312037207208,-2.9283668145808686,0.003407477821001387,ex_covid,car_raw
QQQ,200,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.46906728373666673,0.10444452266543258,-4.06201511693073,1.4690737693361111,-6.941346795462011,-1.1826834383994491,-2.7650177967348735,0.005691969031385733,ex_covid,car_raw
XLY,201,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.3395975314700516,0.13959462681070534,-3.69328686579511,0.7647952452484388,-5.1922580020295275,-2.194315729560692,-4.829118497716823,1.3713878464083333e-06,ex_covid,car_raw
XLB,201,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.153225884140046,0.10096584815099396,-3.0841207016884824,0.7567330963301255,-4.567290316405008,-1.6009510869719572,-4.075572638021678,4.590125087321439e-05,ex_covid,car_raw
XLF,201,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.16819043078700127,0.07222434958804935,-3.0546108875011413,0.9603419472959566,-4.936846517044279,-1.1723752579580038,-3.180753372381615,0.0014689262417622215,ex_covid,car_raw
XLI,201,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.2541322419550449,0.10460625578852001,-2.82307583480318,0.6037141763910898,-4.006333877485978,-1.6398177921203825,-4.676179465718516,2.9226885265274615e-06,ex_covid,car_raw
SPY,202,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.2161898361611582,0.0876861975737655,-2.4163074313037676,0.5827643313903228,-3.558504532303365,-1.2741103303041699,-4.146285730183747,3.379121027403188e-05,ex_covid,car_raw
XLRE,60,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.10439268544438939,0.040408901838385414,-2.1279997266657134,1.9355181908841648,-5.921545672220798,1.6655462188893708,-1.09944703009669,0.27157312656517507,ex_covid,car_raw
XLE,201,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.02275689539085579,0.0249327166986123,-1.7676151338281185,0.8925809032053046,-3.517041557398748,-0.018188710257489513,-1.9803416446403015,0.047665152326579315,ex_covid,car_raw
XLV,201,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.21557684282815587,0.04361507021664757,-1.7074946189928644,0.6857357882500257,-3.0515120668730993,-0.36347717111262917,-2.4900182377097924,0.01277365404015511,ex_covid,car_raw
GLD,152,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.12429420278362803,0.02135753292906073,-1.6321642955362359,1.0035260920697375,-3.5990392935391484,0.334710702466676,-1.6264293558824705,0.10385835016356836,ex_covid,car_raw
TLT,171,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.21173492534782337,0.031240676938516954,-1.3679935732711856,0.7802949851366531,-2.8973436414562426,0.161356494913871,-1.7531748881246612,0.0795719920785323,ex_covid,car_raw
XLU,201,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.027718322818420665,0.02391821589702059,-1.1724334411000927,0.6320419873959471,-2.4112129731132677,0.06634609091308238,-1.854992966417615,0.06359723098573201,ex_covid,car_raw
IEF,171,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.13166202853747352,0.08210651417341941,-1.1157613182210055,0.33638152307018715,-1.775056988503302,-0.4564656479387095,-3.3169518588219193,0.0009100529597678126,ex_covid,car_raw
XLP,201,ex_covid,d0_p1,car_raw,surprise_bps,HC1,-0.02336075543628442,0.006054512047510063,-0.5523513929140753,0.6370925759330384,-1.8010298965606801,0.6963271107325295,-0.8669876463481662,0.385948778477478,ex_covid,car_raw
XLK,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.22133289661013922,0.057134838258823706,-1.6668354782907666,1.0483860267137812,-3.721634332544825,0.3879633759632916,-1.5899062328363402,0.1118559425221265,ex_covid,car_adj
QQQ,200,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.2618408267842392,0.049561517158620894,-1.6399054988107675,1.088797575451563,-3.773909533150363,0.4940985355288283,-1.5061619678300995,0.1320256000232147,ex_covid,car_adj
XLY,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.1353089636843114,0.07341208029249147,-1.2689748210868657,0.4101965027513358,-2.072945193063769,-0.46500444910996236,-3.093577864695077,0.001977586509251861,ex_covid,car_adj
XLRE,60,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.12435706345310092,0.02441531022825505,-1.14534426245681,1.1088603927856817,-3.318670696199684,1.027982171286064,-1.0329021307898585,0.3016497015253232,ex_covid,car_adj
XLB,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,-0.051062683645694204,0.010374807376450246,-0.6598086569802369,0.5621304369048243,-1.761564067927458,0.441946753966984,-1.1737643323731834,0.24048943415600388,ex_covid,car_adj
XLF,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,-0.03609813699873884,0.010397749923983013,-0.6302988427928975,0.6510961835911468,-1.9064239131030243,0.6458262275172293,-0.9680579592963657,0.3330154243502641,ex_covid,car_adj
XLI,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.049843674169304776,0.013469015945472451,-0.39876379009493607,0.2635400690581322,-0.915292833932074,0.11776525374220179,-1.513104976863977,0.1302529956458475,ex_covid,car_adj
SPY,202,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,ex_covid,car_adj
XLE,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,-0.18153167239488432,0.005701269626648631,0.6566969108801252,0.9849038591314604,-1.2736791812520483,2.5870730030122986,0.6667624507626915,0.5049238809708962,ex_covid,car_adj
XLV,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.011288275042415682,0.019524402530217144,0.7168174257153795,0.470644742739861,-0.20562931956786729,1.6392641709986264,1.52305414385896,0.12774516002008568,ex_covid,car_adj
GLD,152,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.009576855702619909,0.005098326234598605,0.9757867534938206,1.202703799768724,-1.3814693781223508,3.3330428851099922,0.8113275718272955,0.4171775803594332,ex_covid,car_adj
TLT,171,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.07233504730874134,0.006724876615238795,1.006102839787692,1.0696881643985983,-1.0904474371223212,3.1026531166977054,0.9405571392419254,0.3469318550670274,ex_covid,car_adj
XLU,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,-0.17657024496731938,0.03473336564388152,1.251878603608152,0.8028704336851348,-0.32171853066676626,2.82547573788307,1.5592535869855018,0.11893637219228381,ex_covid,car_adj
IEF,171,ex_covid,d0_p1,car_adj,surprise_bps,HC1,-0.007737849501608732,0.018070452080079735,1.2583350948378722,0.8015503628348991,-0.31267474811354257,2.829344937789287,1.5698765207808412,0.11644384089156823,ex_covid,car_adj
XLP,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,-0.22764932322202455,0.08863019848877252,1.8719606517941694,0.7757824047770179,0.3514550785913402,3.3924662249969986,2.412997046938986,0.01582194776210714,ex_covid,car_adj
SPY,202,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.2497740233886275,0.09142878493810769,-2.731249657583808,0.7803274594948976,-4.260663374341444,-1.2018359408261705,-3.500132699869018,0.00046502660209027244,ex_covid,auto
XLK,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.24058498955530655,0.0454560816921864,-1.6456821266018329,1.1347701287795071,-3.8697907097415456,0.57842645653788,-1.4502339151029937,0.14699330045024556,ex_covid,auto
QQQ,200,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.2796273279664458,0.03443725906485362,-1.5132014566953966,1.1907904314923867,-3.8471078155553853,0.8207049021645917,-1.2707537923351808,0.2038162520394029,ex_covid,auto
TLT,171,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.21528242482833454,0.01751650749701994,-1.0941255124650358,0.7130354985953549,-2.4916494094104915,0.30339838448041995,-1.5344614884117407,0.12491616063832112,ex_covid,auto
IEF,171,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.13894132914043628,0.06635261093265432,-1.0713491962230062,0.366291357306095,-1.7892670643912447,-0.3534313280547675,-2.9248552412000333,0.0034461649110011077,ex_covid,auto
XLY,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.14584718809205172,0.03856482275134043,-1.0180582522931323,0.4036902268688505,-1.8092765578668828,-0.22683994671938157,-2.5218798586963946,0.01167295681831703,ex_covid,auto
GLD,152,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.11356246071891914,0.00336293232918472,-0.7099993840853706,1.5469087536737383,-3.7418848286556403,2.321886060484899,-0.4589794856349478,0.646248897727792,ex_covid,auto
XLRE,60,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.10199812266565467,0.007354486022678186,-0.6851184694101344,1.1431437183383029,-2.925638986506408,1.555402047686139,-0.5993283770181029,0.5489539282675316,ex_covid,auto
XLF,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.03105377438619982,0.005230669900387008,-0.4948381809137186,0.6159437002538346,-1.702065649915569,0.7123892880881317,-0.8033821609179418,0.4217538826379742,ex_covid,auto
XLI,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.04999506489568271,0.0013500765092021583,-0.13974448944603668,0.29573013722499814,-0.7193649075501211,0.4398759286580477,-0.4725405762068677,0.636540986449974,ex_covid,auto
XLB,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.05640041686596694,0.00014850229842011675,0.08737803932458706,0.6610664676863374,-1.2082884287277456,1.3830445073769198,0.13217738850134228,0.8948439855477651,ex_covid,auto
XLE,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.1903778797582605,0.005597856873073126,0.7202740985829492,1.1031494004245044,-1.441858995816034,2.8824071929819324,0.6529252504744867,0.5138044694753469,ex_covid,auto
XLV,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.002691073959015574,0.016339281062767164,0.7258449657532673,0.5010610052723651,-0.2562165586380024,1.7079064901445369,1.4486159531786251,0.14744486350189542,ex_covid,auto
XLU,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.18944922553020493,0.023751665334074468,1.1458915969050107,0.8882603144887405,-0.5950666283891425,2.886849822199164,1.2900402936098254,0.19703666834067568,ex_covid,auto
XLP,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.24884491839589237,0.06867371547430223,1.8239328550766403,0.8422756927196472,0.17310283229260634,3.4747628778606745,2.165482004101642,0.030350792081042386,ex_covid,auto
XLK,201,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.4788128233719501,0.11172101159498482,-4.377788175647456,1.5098999414715664,-7.337137681190861,-1.4184386701040508,-2.899389592253916,0.003738899979817026,ex_covid,car_raw
QQQ,200,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.5220493462109701,0.09330372380487828,-4.2499529783362044,1.5903353069435961,-7.366952903288104,-1.1329530533843037,-2.6723628405785846,0.007531915842293285,ex_covid,car_raw
XLY,201,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.38407502190869514,0.11747021697270421,-3.7501643013387533,0.9163005546071835,-5.5460803873829105,-1.9542482152945968,-4.092722941706002,4.2633701155029866e-05,ex_covid,car_raw
XLF,201,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.20717405943044348,0.06578688597982485,-3.22694422995934,1.1700609037184673,-5.520221460965924,-0.9336669989527563,-2.757928428942522,0.0058168932237938455,ex_covid,car_raw
XLI,201,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.28822289871232615,0.08835289770224208,-2.8718505384916577,0.744676610625075,-4.331389875446162,-1.4123112015371535,-3.856506968952673,0.00011501882044205735,ex_covid,car_raw
SPY,202,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.2497740233886275,0.09142878493810769,-2.731249657583808,0.7803274594948976,-4.260663374341444,-1.2018359408261705,-3.500132699869018,0.00046502660209027244,ex_covid,car_raw
XLB,201,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.18182741695067636,0.06059800907009527,-2.644728009721034,0.8437067393601163,-4.298362832380585,-0.9910931870614835,-3.134653175494186,0.0017205740061534594,ex_covid,car_raw
XLRE,60,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.09978980625204872,0.032323773377604725,-2.074333882326884,1.9049337053221804,-5.807935337694794,1.659267573041026,-1.0889270721240418,0.276186046821867,ex_covid,car_raw
XLE,201,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.04784995405838273,0.026361015912707564,-2.0118319504626725,1.1597771916305741,-4.284953476149607,0.2612895752242612,-1.734671077324915,0.08279908201634369,ex_covid,car_raw
XLV,201,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.24091890777565877,0.04914477462973221,-2.0062610832923538,0.8474530102124617,-3.6672384618988336,-0.34528370468587427,-2.3674009757654546,0.017913513061848605,ex_covid,car_raw
XLU,201,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.04877860828643831,0.0357322820567213,-1.5862144521406094,0.8509436789983194,-3.254033415849328,0.08160451156810945,-1.8640651447200445,0.06231255655774483,ex_covid,car_raw
TLT,171,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.21528242482833454,0.01751650749701994,-1.0941255124650358,0.7130354985953549,-2.4916494094104915,0.30339838448041995,-1.5344614884117407,0.12491616063832112,ex_covid,car_raw
IEF,171,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.13894132914043628,0.06635261093265432,-1.0713491962230062,0.366291357306095,-1.7892670643912447,-0.3534313280547675,-2.9248552412000333,0.0034461649110011077,ex_covid,car_raw
XLP,201,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,-0.010617084579248946,0.013358883418414513,-0.9081731939689811,0.8162656243913586,-2.5080244195941437,0.6916780316561812,-1.1125951734720576,0.26588233429606345,ex_covid,car_raw
GLD,152,ex_covid,d0_p1,car_raw,surprise_orth_bps,HC1,0.11356246071891914,0.00336293232918472,-0.7099993840853706,1.5469087536737383,-3.7418848286556403,2.321886060484899,-0.4589794856349478,0.646248897727792,ex_covid,car_raw
XLK,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.24058498955530655,0.0454560816921864,-1.6456821266018329,1.1347701287795071,-3.8697907097415456,0.57842645653788,-1.4502339151029937,0.14699330045024556,ex_covid,car_adj
QQQ,200,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.2796273279664458,0.03443725906485362,-1.5132014566953966,1.1907904314923867,-3.8471078155553853,0.8207049021645917,-1.2707537923351808,0.2038162520394029,ex_covid,car_adj
XLY,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.14584718809205172,0.03856482275134043,-1.0180582522931323,0.4036902268688505,-1.8092765578668828,-0.22683994671938157,-2.5218798586963946,0.01167295681831703,ex_covid,car_adj
XLRE,60,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.10199812266565467,0.007354486022678186,-0.6851184694101344,1.1431437183383029,-2.925638986506408,1.555402047686139,-0.5993283770181029,0.5489539282675316,ex_covid,car_adj
XLF,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.03105377438619982,0.005230669900387008,-0.4948381809137186,0.6159437002538346,-1.702065649915569,0.7123892880881317,-0.8033821609179418,0.4217538826379742,ex_covid,car_adj
XLI,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.04999506489568271,0.0013500765092021583,-0.13974448944603668,0.29573013722499814,-0.7193649075501211,0.4398759286580477,-0.4725405762068677,0.636540986449974,ex_covid,car_adj
SPY,202,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,ex_covid,car_adj
XLB,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.05640041686596694,0.00014850229842011675,0.08737803932458706,0.6610664676863374,-1.2082884287277456,1.3830445073769198,0.13217738850134228,0.8948439855477651,ex_covid,car_adj
XLE,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.1903778797582605,0.005597856873073126,0.7202740985829492,1.1031494004245044,-1.441858995816034,2.8824071929819324,0.6529252504744867,0.5138044694753469,ex_covid,car_adj
XLV,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.002691073959015574,0.016339281062767164,0.7258449657532673,0.5010610052723651,-0.2562165586380024,1.7079064901445369,1.4486159531786251,0.14744486350189542,ex_covid,car_adj
XLU,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.18944922553020493,0.023751665334074468,1.1458915969050107,0.8882603144887405,-0.5950666283891425,2.886849822199164,1.2900402936098254,0.19703666834067568,ex_covid,car_adj
TLT,171,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,0.05181543332827618,0.013729642622378968,1.5354984310810285,1.1556722528791783,-0.729577562494427,3.800574424656484,1.3286625401410928,0.18395932884713317,ex_covid,car_adj
IEF,171,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.024525662359622197,0.024289880194768965,1.5582747473230576,0.958050652926355,-0.3194700277776815,3.4360195224237966,1.6265055950469056,0.10384214409584393,ex_covid,car_adj
XLP,201,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.24884491839589237,0.06867371547430223,1.8239328550766403,0.8422756927196472,0.17310283229260634,3.4747628778606745,2.165482004101642,0.030350792081042386,ex_covid,car_adj
GLD,152,ex_covid,d0_p1,car_adj,surprise_orth_bps,HC1,-0.03867052665624646,0.02541155304691467,2.3881812715839765,2.0271719215458748,-1.5850026851167944,6.361365228284748,1.1780852162567466,0.23876263517995744,ex_covid,car_adj
TLT,171,ex_covid,d0_p5,car_raw,surprise_bps,HC1,0.20726830302801802,0.06290175681431232,-2.7314399850275355,0.9559418356022285,-4.605051554123012,-0.8578284159320583,-2.8573286399865223,0.004272232463852909,ex_covid,auto
XLRE,60,ex_covid,d0_p5,car_adj,surprise_bps,HC1,-0.2309972092157831,0.04090592464641307,-2.472838761131417,1.5603092295201617,-5.530988655736375,0.5853111334735407,-1.5848388988200008,0.1130029418890908,ex_covid,auto
XLK,201,ex_covid,d0_p5,car_adj,surprise_bps,HC1,0.21556387139552308,0.05476697461513891,-2.154286835290536,0.8151243279370409,-3.751901160969552,-0.5566725096115197,-2.6428935580204276,0.008220087234877441,ex_covid,auto
SPY,202,ex_covid,d0_p5,car_raw,surprise_bps,HC1,0.24881311512104753,0.038613863768158785,-2.143522904614434,0.7541813019027815,-3.621691094157415,-0.6653547150714527,-2.842185160526224,0.004480546100742093,ex_covid,auto
QQQ,200,ex_covid,d0_p5,car_adj,surprise_bps,HC1,0.2009751679340031,0.043574649652500685,-2.127794075454769,0.8865833959415206,-3.8654656007913637,-0.390122550118174,-2.3999931480728063,0.01639537874309786,ex_covid,auto
GLD,152,ex_covid,d0_p5,car_raw,surprise_bps,HC1,-0.023519501111158497,0.01645436461172045,-2.049732984124885,1.4582472223325016,-4.90784502045216,0.808379052202391,-1.4056141871789665,0.15983872091983564,ex_covid,auto
IEF,171,ex_covid,d0_p5,car_raw,surprise_bps,HC1,0.15921895122073737,0.09711702993590965,-1.6456571970610692,0.4050446138787225,-2.439530052395298,-0.8517843417268406,-4.062903543642252,4.8466060279331575e-05,ex_covid,auto
